user_id,age,gender
38335,20-49,undefined
38336,0-19,undefined
38337,0-19,female
38338,50-up,female
38339,50-up,female
38340,0-19,male
38341,0-19,male
38342,50-up,undefined
38343,20-49,male
38344,0-19,male
38345,0-19,male
38346,50-up,male
38347,0-19,female
38348,0-19,male
38349,50-up,male
38350,50-up,male
38351,50-up,female
38352,0-19,undefined
38353,0-19,undefined
38354,50-up,male
38355,20-49,male
38356,0-19,male
38357,20-49,undefined
38358,0-19,female
38359,0-19,male
38360,50-up,female
38361,0-19,female
38362,50-up,female
38363,0-19,male
38364,50-up,female
38365,0-19,male
38366,0-19,undefined
38367,50-up,female
38368,0-19,female
38369,50-up,male
38370,0-19,undefined
38371,20-49,female
38372,0-19,female
38373,50-up,female
38374,50-up,male
38375,0-19,female
38376,0-19,male
38377,50-up,male
38378,0-19,male
38379,50-up,female
38380,0-19,female
38381,0-19,female
38382,0-19,female
38383,0-19,male
38384,50-up,male
38385,20-49,female
38386,50-up,male
38387,0-19,female
38388,50-up,female
38389,0-19,female
38390,50-up,undefined
38391,0-19,male
38392,0-19,male
38393,0-19,male
38394,50-up,female
38395,0-19,female
38396,50-up,female
38397,0-19,female
38398,20-49,male
38399,0-19,undefined
38400,50-up,female
38401,50-up,undefined
38402,20-49,male
38403,0-19,undefined
38404,20-49,male
38405,0-19,male
38406,50-up,female
38407,20-49,female
38408,50-up,male
38409,0-19,female
38410,50-up,undefined
38411,20-49,male
38412,0-19,male
38413,0-19,female
38414,50-up,female
38415,50-up,female
38416,0-19,undefined
38417,0-19,male
38418,0-19,male
38419,50-up,male
38420,0-19,female
38421,20-49,female
38422,0-19,undefined
38423,50-up,male
38424,0-19,female
38425,0-19,female
38426,20-49,undefined
38427,0-19,male
38428,50-up,male
38429,0-19,male
38430,0-19,male
38431,20-49,undefined
38432,0-19,undefined
38433,0-19,male
38434,0-19,female
38435,0-19,male
38436,0-19,undefined
38437,50-up,male
38438,0-19,female
38439,20-49,undefined
38440,50-up,female
38441,20-49,female
38442,50-up,female
38443,0-19,female
38444,0-19,male
38445,0-19,female
38446,50-up,male
38447,0-19,female
38448,20-49,male
38449,50-up,male
38450,0-19,male
38451,20-49,male
38452,50-up,undefined
38453,50-up,male
38454,50-up,male
38455,20-49,undefined
38456,50-up,female
38457,0-19,male
38458,50-up,undefined
38459,0-19,female
38460,50-up,female
38461,50-up,male
38462,50-up,male
38463,50-up,female
38464,50-up,undefined
38465,50-up,male
38466,50-up,undefined
38467,50-up,male
38468,20-49,female
38469,0-19,female
38470,0-19,undefined
38471,50-up,male
38472,0-19,male
38473,50-up,female
38474,0-19,female
38475,50-up,female
38476,0-19,male
38477,0-19,female
38478,0-19,male
38479,20-49,undefined
38480,50-up,undefined
38481,50-up,female
38482,0-19,female
38483,0-19,female
38484,0-19,male
38485,20-49,male
38486,0-19,female
38487,50-up,male
38488,50-up,female
38489,0-19,female
38490,50-up,undefined
38491,0-19,female
38492,0-19,female
38493,20-49,female
38494,50-up,undefined
38495,0-19,male
38496,0-19,male
38497,20-49,undefined
38498,50-up,female
38499,0-19,male
38500,0-19,female
38501,50-up,female
38502,0-19,male
38503,20-49,female
38504,0-19,female
38505,50-up,female
38506,50-up,male
38507,0-19,male
38508,0-19,female
38509,50-up,male
38510,50-up,female
38511,0-19,male
38512,0-19,undefined
38513,0-19,male
38514,20-49,male
38515,50-up,female
38516,20-49,male
38517,50-up,undefined
38518,0-19,male
38519,50-up,undefined
38520,0-19,female
38521,50-up,male
38522,20-49,male
38523,20-49,undefined
38524,0-19,male
38525,0-19,undefined
38526,20-49,male
38527,50-up,female
38528,50-up,undefined
38529,20-49,female
38530,50-up,female
38531,0-19,female
38532,0-19,male
38533,50-up,female
38534,0-19,female
38535,50-up,undefined
38536,20-49,female
38537,0-19,female
38538,0-19,female
38539,0-19,undefined
38540,0-19,male
38541,0-19,male
38542,20-49,undefined
38543,0-19,male
38544,50-up,female
38545,0-19,female
38546,50-up,female
38547,20-49,undefined
38548,20-49,female
38549,0-19,female
38550,50-up,female
38551,0-19,female
38552,0-19,undefined
38553,0-19,undefined
38554,0-19,female
38555,0-19,female
38556,0-19,female
38557,20-49,female
38558,0-19,female
38559,50-up,undefined
38560,50-up,female
38561,0-19,male
38562,50-up,undefined
38563,0-19,female
38564,20-49,female
38565,20-49,female
38566,50-up,female
38567,50-up,undefined
38568,0-19,male
38569,0-19,female
38570,0-19,female
38571,0-19,undefined
38572,0-19,undefined
38573,0-19,male
38574,50-up,undefined
38575,20-49,male
38576,0-19,male
38577,0-19,male
38578,0-19,male
38579,0-19,female
38580,0-19,female
38581,50-up,female
38582,0-19,male
38583,0-19,male
38584,0-19,female
38585,0-19,female
38586,20-49,female
38587,50-up,female
38588,50-up,female
38589,50-up,undefined
38590,0-19,female
38591,20-49,undefined
38592,20-49,female
38593,0-19,female
38594,0-19,female
38595,0-19,male
38596,50-up,undefined
38597,0-19,undefined
38598,0-19,female
38599,20-49,male
38600,0-19,male
38601,0-19,male
38602,0-19,undefined
38603,20-49,male
38604,0-19,male
38605,0-19,male
38606,50-up,male
38607,50-up,undefined
38608,20-49,female
38609,0-19,female
38610,0-19,female
38611,0-19,female
38612,0-19,female
38613,0-19,female
38614,50-up,male
38615,20-49,female
38616,0-19,female
38617,20-49,female
38618,20-49,female
38619,0-19,undefined
38620,0-19,female
38621,20-49,female
38622,0-19,male
38623,0-19,male
38624,0-19,female
38625,0-19,undefined
38626,20-49,female
38627,50-up,female
38628,0-19,female
38629,0-19,female
38630,50-up,female
38631,0-19,undefined
38632,20-49,female
38633,0-19,female
38634,50-up,male
38635,0-19,male
38636,50-up,female
38637,0-19,female
38638,50-up,female
38639,0-19,male
38640,50-up,female
38641,20-49,male
38642,50-up,male
38643,0-19,female
38644,50-up,male
38645,20-49,male
38646,0-19,male
38647,50-up,male
38648,0-19,female
38649,50-up,female
38650,0-19,female
38651,0-19,male
38652,0-19,male
38653,50-up,female
38654,50-up,male
38655,50-up,female
38656,50-up,female
38657,50-up,male
38658,0-19,undefined
38659,50-up,male
38660,0-19,male
38661,0-19,male
38662,0-19,male
38663,0-19,female
38664,50-up,female
38665,20-49,female
38666,0-19,male
38667,0-19,female
38668,50-up,male
38669,0-19,female
38670,0-19,male
38671,0-19,male
38672,0-19,female
38673,20-49,male
38674,50-up,female
38675,50-up,male
38676,20-49,undefined
38677,0-19,female
38678,0-19,female
38679,50-up,female
38680,50-up,undefined
38681,0-19,male
38682,50-up,male
38683,50-up,female
38684,0-19,female
38685,0-19,male
38686,50-up,female
38687,50-up,male
38688,0-19,female
38689,0-19,undefined
38690,50-up,female
38691,50-up,male
38692,50-up,male
38693,0-19,female
38694,50-up,male
38695,0-19,undefined
38696,0-19,male
38697,0-19,female
38698,50-up,male
38699,50-up,male
38700,50-up,male
38701,50-up,male
38702,50-up,male
38703,0-19,female
38704,0-19,male
38705,0-19,female
38706,0-19,female
38707,0-19,male
38708,0-19,female
38709,20-49,undefined
38710,20-49,female
38711,0-19,female
38712,50-up,male
38713,0-19,female
38714,0-19,female
38715,50-up,male
38716,50-up,female
38717,0-19,undefined
38718,0-19,male
38719,0-19,female
38720,0-19,male
38721,0-19,male
38722,50-up,female
38723,0-19,female
38724,50-up,female
38725,0-19,undefined
38726,20-49,undefined
38727,20-49,female
38728,50-up,undefined
38729,0-19,female
38730,0-19,undefined
38731,50-up,male
38732,50-up,female
38733,0-19,female
38734,0-19,male
38735,50-up,female
38736,0-19,male
38737,0-19,female
38738,0-19,female
38739,50-up,female
38740,50-up,male
38741,0-19,male
38742,0-19,female
38743,50-up,female
38744,0-19,undefined
38745,50-up,male
38746,20-49,undefined
38747,0-19,male
38748,0-19,male
38749,50-up,female
38750,0-19,female
38751,0-19,male
38752,50-up,female
38753,50-up,male
38754,50-up,male
38755,0-19,female
38756,0-19,male
38757,0-19,female
38758,0-19,female
38759,20-49,female
38760,0-19,male
38761,0-19,male
38762,50-up,female
38763,0-19,female
38764,0-19,female
38765,0-19,female
38766,50-up,female
38767,50-up,male
38768,0-19,undefined
38769,0-19,male
38770,0-19,undefined
38771,0-19,male
38772,0-19,male
38773,50-up,female
38774,0-19,female
38775,0-19,male
38776,0-19,female
38777,50-up,male
38778,50-up,female
38779,0-19,male
38780,50-up,female
38781,50-up,female
38782,0-19,male
38783,20-49,female
38784,20-49,female
38785,0-19,male
38786,0-19,female
38787,0-19,male
38788,0-19,female
38789,0-19,female
38790,50-up,female
38791,50-up,male
38792,0-19,male
38793,50-up,undefined
38794,0-19,male
38795,50-up,undefined
38796,50-up,male
38797,50-up,undefined
38798,0-19,female
38799,0-19,male
38800,0-19,male
38801,0-19,female
38802,20-49,female
38803,0-19,undefined
38804,50-up,male
38805,20-49,male
38806,0-19,female
38807,20-49,female
38808,50-up,female
38809,50-up,female
38810,50-up,undefined
38811,50-up,male
38812,20-49,male
38813,0-19,undefined
38814,0-19,female
38815,0-19,female
38816,0-19,male
38817,20-49,undefined
38818,20-49,undefined
38819,50-up,female
38820,20-49,undefined
38821,0-19,female
38822,50-up,male
38823,0-19,male
38824,0-19,male
38825,50-up,undefined
38826,0-19,male
38827,50-up,male
38828,0-19,male
38829,50-up,female
38830,50-up,undefined
38831,0-19,male
38832,0-19,female
38833,0-19,undefined
38834,20-49,female
38835,0-19,male
38836,0-19,male
38837,0-19,female
38838,0-19,female
38839,50-up,female
38840,0-19,female
38841,0-19,female
38842,0-19,female
38843,20-49,female
38844,0-19,female
38845,50-up,undefined
38846,0-19,male
38847,0-19,female
38848,0-19,undefined
38849,50-up,male
38850,50-up,male
38851,0-19,male
38852,50-up,male
38853,50-up,female
38854,0-19,undefined
38855,50-up,undefined
38856,0-19,female
38857,0-19,female
38858,0-19,male
38859,0-19,undefined
38860,50-up,female
38861,0-19,female
38862,20-49,male
38863,50-up,male
38864,0-19,undefined
38865,50-up,undefined
38866,50-up,female
38867,20-49,male
38868,50-up,female
38869,0-19,female
38870,50-up,undefined
38871,0-19,male
38872,0-19,female
38873,50-up,female
38874,50-up,undefined
38875,0-19,female
38876,0-19,male
38877,50-up,female
38878,20-49,female
38879,50-up,undefined
38880,20-49,undefined
38881,20-49,male
38882,0-19,male
38883,0-19,female
38884,50-up,male
38885,20-49,female
38886,0-19,male
38887,50-up,female
38888,50-up,female
38889,50-up,male
38890,20-49,female
38891,0-19,female
38892,0-19,female
38893,20-49,female
38894,50-up,female
38895,0-19,female
38896,0-19,undefined
38897,0-19,male
38898,0-19,male
38899,50-up,female
38900,0-19,male
38901,0-19,female
38902,50-up,male
38903,0-19,undefined
38904,50-up,female
38905,50-up,male
38906,20-49,undefined
38907,50-up,undefined
38908,0-19,male
38909,20-49,male
38910,0-19,undefined
38911,50-up,male
38912,0-19,female
38913,0-19,female
38914,0-19,female
38915,0-19,female
38916,50-up,female
38917,0-19,female
38918,0-19,undefined
38919,50-up,female
38920,50-up,female
38921,0-19,male
38922,20-49,female
38923,0-19,male
38924,50-up,female
38925,50-up,male
38926,0-19,male
38927,0-19,female
38928,0-19,male
38929,50-up,male
38930,50-up,female
38931,20-49,undefined
38932,0-19,male
38933,20-49,female
38934,20-49,male
38935,20-49,female
38936,0-19,female
38937,0-19,male
38938,50-up,undefined
38939,0-19,female
38940,0-19,female
38941,0-19,male
38942,50-up,male
38943,0-19,male
38944,0-19,male
38945,50-up,male
38946,0-19,undefined
38947,0-19,male
38948,0-19,female
38949,20-49,undefined
38950,50-up,female
38951,20-49,female
38952,0-19,undefined
38953,50-up,male
38954,50-up,female
38955,50-up,undefined
38956,0-19,male
38957,0-19,female
38958,0-19,male
38959,0-19,female
38960,0-19,undefined
38961,50-up,male
38962,50-up,female
38963,50-up,female
38964,0-19,undefined
38965,50-up,male
38966,0-19,female
38967,0-19,undefined
38968,0-19,male
38969,50-up,female
38970,0-19,male
38971,0-19,undefined
38972,0-19,male
38973,50-up,female
38974,0-19,male
38975,50-up,female
38976,0-19,female
38977,0-19,male
38978,50-up,female
38979,0-19,undefined
38980,0-19,female
38981,50-up,undefined
38982,50-up,undefined
38983,50-up,female
38984,50-up,female
38985,0-19,female
38986,0-19,male
38987,50-up,female
38988,50-up,male
38989,0-19,undefined
38990,0-19,male
38991,0-19,male
38992,50-up,female
38993,50-up,female
38994,50-up,female
38995,0-19,male
38996,20-49,female
38997,50-up,male
38998,50-up,female
38999,0-19,female
39000,0-19,male
39001,0-19,female
39002,20-49,female
39003,50-up,female
39004,0-19,female
39005,0-19,undefined
39006,0-19,female
39007,50-up,female
39008,20-49,male
39009,0-19,male
39010,0-19,female
39011,0-19,female
39012,0-19,male
39013,0-19,undefined
39014,50-up,female
39015,50-up,male
39016,50-up,undefined
39017,20-49,male
39018,50-up,female
39019,0-19,male
39020,0-19,female
39021,0-19,male
39022,20-49,undefined
39023,50-up,undefined
39024,0-19,female
39025,0-19,undefined
39026,20-49,female
39027,0-19,male
39028,0-19,male
39029,50-up,female
39030,0-19,male
39031,0-19,female
39032,50-up,female
39033,0-19,female
39034,50-up,male
39035,0-19,undefined
39036,50-up,undefined
39037,0-19,male
39038,0-19,male
39039,50-up,male
39040,0-19,male
39041,0-19,undefined
39042,50-up,male
39043,0-19,undefined
39044,20-49,female
39045,0-19,female
39046,0-19,male
39047,0-19,female
39048,0-19,female
39049,20-49,male
39050,0-19,male
39051,20-49,male
39052,0-19,male
39053,50-up,female
39054,0-19,female
39055,20-49,female
39056,0-19,male
39057,0-19,undefined
39058,50-up,male
39059,0-19,female
39060,0-19,male
39061,0-19,male
39062,20-49,male
39063,0-19,male
39064,20-49,female
39065,50-up,male
39066,0-19,male
39067,0-19,female
39068,0-19,male
39069,20-49,male
39070,50-up,undefined
39071,50-up,male
39072,50-up,female
39073,0-19,undefined
39074,50-up,female
39075,50-up,female
39076,50-up,female
39077,50-up,female
39078,0-19,undefined
39079,50-up,undefined
39080,50-up,male
39081,0-19,female
39082,0-19,male
39083,0-19,undefined
39084,0-19,male
39085,20-49,male
39086,50-up,female
39087,0-19,male
39088,0-19,male
39089,20-49,male
39090,0-19,female
39091,0-19,female
39092,0-19,undefined
39093,20-49,male
39094,50-up,male
39095,50-up,male
39096,50-up,male
39097,50-up,female
39098,0-19,undefined
39099,50-up,female
39100,20-49,female
39101,50-up,male
39102,50-up,undefined
39103,0-19,female
39104,20-49,male
39105,50-up,female
39106,0-19,female
39107,0-19,female
39108,0-19,male
39109,50-up,male
39110,50-up,female
39111,50-up,male
39112,20-49,male
39113,0-19,female
39114,50-up,undefined
39115,0-19,female
39116,0-19,undefined
39117,50-up,female
39118,0-19,male
39119,50-up,male
39120,50-up,female
39121,50-up,female
39122,0-19,undefined
39123,50-up,male
39124,50-up,female
39125,50-up,female
39126,0-19,male
39127,20-49,male
39128,50-up,undefined
39129,0-19,female
39130,0-19,male
39131,0-19,male
39132,50-up,female
39133,0-19,undefined
39134,0-19,female
39135,0-19,male
39136,0-19,female
39137,50-up,female
39138,0-19,male
39139,50-up,male
39140,50-up,undefined
39141,50-up,undefined
39142,0-19,male
39143,50-up,male
39144,0-19,female
39145,0-19,female
39146,20-49,male
39147,20-49,female
39148,0-19,female
39149,20-49,male
39150,20-49,female
39151,50-up,female
39152,20-49,undefined
39153,50-up,male
39154,0-19,male
39155,50-up,female
39156,50-up,female
39157,0-19,undefined
39158,0-19,male
39159,50-up,male
39160,0-19,undefined
39161,0-19,male
39162,0-19,undefined
39163,0-19,female
39164,0-19,female
39165,0-19,undefined
39166,50-up,male
39167,0-19,male
39168,20-49,undefined
39169,50-up,undefined
39170,0-19,male
39171,20-49,undefined
39172,50-up,undefined
39173,50-up,undefined
39174,0-19,female
39175,20-49,female
39176,50-up,male
39177,0-19,female
39178,0-19,undefined
39179,0-19,male
39180,0-19,female
39181,0-19,female
39182,20-49,male
39183,0-19,male
39184,50-up,undefined
39185,0-19,male
39186,50-up,female
39187,0-19,female
39188,50-up,undefined
39189,50-up,male
39190,0-19,undefined
39191,0-19,female
39192,20-49,male
39193,0-19,male
39194,0-19,male
39195,0-19,male
39196,20-49,female
39197,20-49,male
39198,20-49,male
39199,50-up,female
39200,50-up,female
39201,0-19,male
39202,50-up,female
39203,0-19,male
39204,0-19,male
39205,0-19,female
39206,20-49,undefined
39207,0-19,female
39208,50-up,female
39209,20-49,male
39210,50-up,male
39211,0-19,female
39212,20-49,undefined
39213,20-49,female
39214,20-49,male
39215,20-49,male
39216,0-19,female
39217,0-19,male
39218,0-19,male
39219,0-19,female
39220,0-19,female
39221,20-49,male
39222,0-19,female
39223,0-19,female
39224,20-49,male
39225,20-49,female
39226,0-19,female
39227,0-19,undefined
39228,0-19,female
39229,0-19,female
39230,0-19,male
39231,0-19,male
39232,50-up,undefined
39233,0-19,male
39234,50-up,undefined
39235,20-49,undefined
39236,50-up,female
39237,0-19,female
39238,0-19,female
39239,50-up,female
39240,20-49,male
39241,50-up,male
39242,0-19,male
39243,0-19,female
39244,50-up,female
39245,50-up,male
39246,20-49,undefined
39247,50-up,undefined
39248,20-49,male
39249,0-19,male
39250,50-up,female
39251,50-up,female
39252,50-up,male
39253,20-49,female
39254,50-up,male
39255,20-49,female
39256,50-up,undefined
39257,50-up,female
39258,0-19,undefined
39259,50-up,female
39260,0-19,female
39261,0-19,female
39262,50-up,female
39263,50-up,female
39264,0-19,undefined
39265,50-up,female
39266,0-19,male
39267,0-19,female
39268,0-19,female
39269,0-19,male
39270,50-up,female
39271,20-49,male
39272,0-19,female
39273,0-19,male
39274,0-19,female
39275,20-49,female
39276,20-49,female
39277,50-up,female
39278,50-up,male
39279,50-up,male
39280,0-19,undefined
39281,50-up,male
39282,0-19,undefined
39283,50-up,male
39284,0-19,undefined
39285,50-up,male
39286,0-19,male
39287,0-19,undefined
39288,0-19,female
39289,20-49,undefined
39290,50-up,female
39291,50-up,female
39292,50-up,undefined
39293,0-19,undefined
39294,50-up,female
39295,50-up,female
39296,0-19,male
39297,50-up,female
39298,20-49,female
39299,0-19,undefined
39300,20-49,undefined
39301,50-up,undefined
39302,20-49,male
39303,0-19,undefined
39304,50-up,female
39305,0-19,male
39306,50-up,female
39307,50-up,male
39308,50-up,female
39309,20-49,male
39310,0-19,female
39311,20-49,female
39312,0-19,male
39313,50-up,female
39314,0-19,male
39315,0-19,male
39316,0-19,undefined
39317,50-up,female
39318,50-up,male
39319,0-19,female
39320,20-49,female
39321,20-49,male
39322,20-49,male
39323,0-19,male
39324,50-up,undefined
39325,0-19,female
39326,50-up,male
39327,0-19,female
39328,0-19,male
39329,50-up,female
39330,0-19,female
39331,20-49,male
39332,0-19,male
39333,0-19,male
39334,0-19,female
39335,0-19,female
39336,20-49,male
39337,50-up,male
39338,0-19,male
39339,0-19,undefined
39340,50-up,female
39341,0-19,female
39342,50-up,male
39343,0-19,undefined
39344,0-19,female
39345,50-up,male
39346,0-19,female
39347,20-49,female
39348,50-up,female
39349,20-49,female
39350,50-up,male
39351,0-19,male
39352,0-19,male
39353,20-49,male
39354,50-up,female
39355,50-up,male
39356,20-49,undefined
39357,50-up,male
39358,20-49,male
39359,50-up,female
39360,0-19,undefined
39361,0-19,male
39362,20-49,undefined
39363,0-19,male
39364,0-19,male
39365,50-up,undefined
39366,0-19,female
39367,20-49,male
39368,0-19,female
39369,0-19,female
39370,0-19,female
39371,20-49,female
39372,0-19,female
39373,0-19,female
39374,0-19,female
39375,20-49,female
39376,0-19,male
39377,50-up,female
39378,50-up,female
39379,20-49,female
39380,0-19,female
39381,20-49,undefined
39382,0-19,female
39383,0-19,male
39384,0-19,male
39385,50-up,female
39386,50-up,female
39387,0-19,male
39388,50-up,male
39389,0-19,female
39390,0-19,female
39391,20-49,female
39392,0-19,male
39393,50-up,undefined
39394,0-19,female
39395,0-19,female
39396,0-19,female
39397,20-49,undefined
39398,0-19,male
39399,50-up,male
39400,0-19,female
39401,0-19,male
39402,20-49,female
39403,50-up,female
39404,50-up,male
39405,50-up,female
39406,50-up,male
39407,0-19,female
39408,0-19,undefined
39409,50-up,female
39410,0-19,male
39411,0-19,male
39412,50-up,male
39413,50-up,male
39414,50-up,male
39415,20-49,female
39416,50-up,female
39417,50-up,male
39418,50-up,male
39419,0-19,undefined
39420,50-up,male
39421,0-19,male
39422,50-up,female
39423,0-19,female
39424,0-19,undefined
39425,20-49,male
39426,50-up,male
39427,50-up,female
39428,50-up,female
39429,0-19,female
39430,0-19,undefined
39431,0-19,female
39432,0-19,male
39433,20-49,female
39434,50-up,female
39435,50-up,male
39436,50-up,male
39437,0-19,undefined
39438,50-up,female
39439,0-19,male
39440,50-up,female
39441,50-up,female
39442,50-up,male
39443,0-19,female
39444,50-up,female
39445,0-19,male
39446,0-19,undefined
39447,0-19,female
39448,0-19,undefined
39449,50-up,female
39450,20-49,male
39451,50-up,female
39452,0-19,female
39453,20-49,female
39454,50-up,female
39455,50-up,female
39456,0-19,female
39457,50-up,female
39458,0-19,male
39459,0-19,female
39460,50-up,female
39461,0-19,male
39462,50-up,undefined
39463,0-19,male
39464,0-19,undefined
39465,20-49,male
39466,50-up,female
39467,0-19,male
39468,0-19,undefined
39469,0-19,undefined
39470,50-up,male
39471,20-49,female
39472,20-49,male
39473,20-49,male
39474,50-up,female
39475,0-19,male
39476,50-up,female
39477,50-up,undefined
39478,20-49,undefined
39479,20-49,undefined
39480,0-19,male
39481,0-19,undefined
39482,0-19,female
39483,50-up,female
39484,0-19,male
39485,50-up,female
39486,50-up,male
39487,0-19,male
39488,0-19,male
39489,50-up,female
39490,50-up,undefined
39491,50-up,male
39492,0-19,male
39493,50-up,undefined
39494,0-19,female
39495,50-up,male
39496,20-49,male
39497,0-19,undefined
39498,20-49,female
39499,0-19,female
39500,50-up,female
39501,50-up,male
39502,0-19,female
39503,50-up,male
39504,0-19,male
39505,0-19,male
39506,50-up,undefined
39507,50-up,female
39508,50-up,female
39509,50-up,male
39510,0-19,undefined
39511,0-19,female
39512,0-19,female
39513,0-19,undefined
39514,50-up,male
39515,50-up,undefined
39516,0-19,male
39517,0-19,male
39518,50-up,female
39519,50-up,female
39520,0-19,male
39521,50-up,female
39522,0-19,female
39523,0-19,male
39524,0-19,male
39525,0-19,female
39526,20-49,male
39527,50-up,female
39528,0-19,female
39529,0-19,female
39530,0-19,female
39531,0-19,male
39532,0-19,male
39533,50-up,undefined
39534,0-19,male
39535,50-up,male
39536,0-19,female
39537,50-up,female
39538,0-19,undefined
39539,0-19,female
39540,0-19,male
39541,20-49,male
39542,0-19,undefined
39543,50-up,male
39544,0-19,male
39545,20-49,female
39546,50-up,male
39547,0-19,female
39548,50-up,female
39549,20-49,female
39550,0-19,undefined
39551,0-19,female
39552,0-19,male
39553,50-up,male
39554,0-19,male
39555,0-19,undefined
39556,0-19,male
39557,0-19,male
39558,50-up,undefined
39559,50-up,female
39560,0-19,female
39561,0-19,undefined
39562,50-up,undefined
39563,50-up,male
39564,0-19,undefined
39565,0-19,male
39566,0-19,female
39567,50-up,male
39568,0-19,male
39569,0-19,male
39570,50-up,undefined
39571,50-up,female
39572,0-19,female
39573,0-19,female
39574,0-19,female
39575,20-49,male
39576,0-19,male
39577,0-19,female
39578,20-49,male
39579,50-up,female
39580,20-49,male
39581,50-up,male
39582,0-19,male
39583,0-19,male
39584,0-19,male
39585,0-19,undefined
39586,0-19,male
39587,50-up,male
39588,50-up,undefined
39589,0-19,female
39590,50-up,undefined
39591,20-49,male
39592,0-19,undefined
39593,0-19,female
39594,50-up,undefined
39595,50-up,female
39596,0-19,male
39597,0-19,undefined
39598,0-19,female
39599,0-19,male
39600,0-19,undefined
39601,0-19,female
39602,0-19,undefined
39603,0-19,female
39604,0-19,male
39605,50-up,female
39606,50-up,female
39607,50-up,female
39608,0-19,female
39609,20-49,male
39610,20-49,male
39611,20-49,male
39612,0-19,male
39613,0-19,male
39614,50-up,female
39615,0-19,female
39616,0-19,undefined
39617,0-19,male
39618,50-up,undefined
39619,50-up,female
39620,0-19,undefined
39621,0-19,male
39622,20-49,female
39623,50-up,male
39624,50-up,male
39625,50-up,male
39626,0-19,male
39627,50-up,female
39628,0-19,male
39629,0-19,female
39630,0-19,male
39631,0-19,undefined
39632,20-49,female
39633,50-up,undefined
39634,0-19,male
39635,0-19,female
39636,0-19,female
39637,20-49,female
39638,50-up,male
39639,50-up,female
39640,50-up,undefined
39641,0-19,female
39642,50-up,male
39643,0-19,female
39644,20-49,female
39645,0-19,male
39646,20-49,female
39647,0-19,female
39648,50-up,female
39649,0-19,female
39650,50-up,female
39651,50-up,male
39652,50-up,female
39653,0-19,female
39654,0-19,male
39655,0-19,male
39656,0-19,male
39657,0-19,male
39658,50-up,male
39659,50-up,male
39660,20-49,female
39661,50-up,male
39662,50-up,female
39663,0-19,female
39664,20-49,undefined
39665,20-49,undefined
39666,0-19,female
39667,50-up,female
39668,20-49,male
39669,0-19,undefined
39670,0-19,female
39671,50-up,undefined
39672,0-19,male
39673,50-up,male
39674,0-19,male
39675,50-up,undefined
39676,50-up,female
39677,0-19,female
39678,20-49,female
39679,50-up,undefined
39680,50-up,male
39681,0-19,female
39682,0-19,female
39683,50-up,female
39684,0-19,undefined
39685,20-49,undefined
39686,0-19,female
39687,0-19,female
39688,20-49,female
39689,0-19,male
39690,20-49,male
39691,50-up,female
39692,20-49,male
39693,50-up,female
39694,0-19,female
39695,0-19,female
39696,50-up,male
39697,50-up,female
39698,50-up,female
39699,50-up,male
39700,50-up,male
39701,0-19,male
39702,50-up,male
39703,20-49,male
39704,50-up,male
39705,0-19,male
39706,0-19,female
39707,0-19,undefined
39708,50-up,male
39709,0-19,female
39710,50-up,male
39711,0-19,male
39712,0-19,female
39713,50-up,female
39714,50-up,female
39715,0-19,male
39716,0-19,undefined
39717,50-up,male
39718,50-up,undefined
39719,0-19,male
39720,50-up,undefined
39721,0-19,female
39722,0-19,male
39723,20-49,female
39724,0-19,female
39725,50-up,male
39726,0-19,female
39727,20-49,undefined
39728,0-19,undefined
39729,0-19,male
39730,50-up,male
39731,0-19,female
39732,0-19,male
39733,0-19,male
39734,0-19,male
39735,0-19,undefined
39736,50-up,male
39737,50-up,female
39738,0-19,male
39739,0-19,female
39740,50-up,female
39741,0-19,female
39742,0-19,female
39743,0-19,female
39744,50-up,female
39745,0-19,female
39746,0-19,female
39747,0-19,male
39748,0-19,female
39749,50-up,female
39750,50-up,male
39751,50-up,undefined
39752,50-up,female
39753,50-up,male
39754,0-19,male
39755,50-up,female
39756,50-up,undefined
39757,50-up,male
39758,0-19,male
39759,0-19,female
39760,50-up,undefined
39761,0-19,female
39762,0-19,female
39763,0-19,male
39764,50-up,male
39765,50-up,female
39766,0-19,female
39767,0-19,female
39768,50-up,female
39769,0-19,male
39770,0-19,female
39771,0-19,female
39772,0-19,undefined
39773,50-up,male
39774,0-19,male
39775,50-up,female
39776,20-49,male
39777,0-19,female
39778,0-19,male
39779,0-19,female
39780,50-up,undefined
39781,50-up,female
39782,50-up,undefined
39783,20-49,female
39784,0-19,undefined
39785,50-up,female
39786,50-up,female
39787,0-19,female
39788,0-19,undefined
39789,20-49,undefined
39790,0-19,male
39791,50-up,male
39792,0-19,male
39793,0-19,female
39794,20-49,undefined
39795,50-up,male
39796,20-49,female
39797,0-19,male
39798,50-up,undefined
39799,50-up,female
39800,0-19,undefined
39801,0-19,female
39802,50-up,female
39803,20-49,male
39804,0-19,male
39805,0-19,male
39806,50-up,female
39807,0-19,female
39808,50-up,female
39809,50-up,female
39810,0-19,female
39811,0-19,male
39812,0-19,female
39813,0-19,female
39814,0-19,male
39815,50-up,male
39816,0-19,female
39817,50-up,undefined
39818,20-49,female
39819,50-up,female
39820,50-up,male
39821,20-49,male
39822,50-up,female
39823,0-19,female
39824,50-up,female
39825,20-49,female
39826,50-up,female
39827,50-up,undefined
39828,20-49,undefined
39829,20-49,female
